user_id,user_name,user_surname,email,password_,year_birth,gender,mother_tongue,years_in,studies,working,support_type,expert,area,about_me,date,country,pic
630,Terry,Lucille,terry.lucille1@mail.kz,GRAodUBpq,1988,Femenino,Arabe,Más de 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,Si,Valle Bajo del Lozoya,"Deportes, Naturaleza, Cocina",13/01/2021,,630.jpg
631,Amy,Geralyn,amy.geralyn8@mail.com,KCDQojjOD,1973,No especificar,"Ucraniano, Rumano",De 1 año a 2 años,Con graduado escolar,No especificar,Orientacion sobre temas legales,Si,Valle Alto del Lozoya,"Musica, Cocina, Lectura",12/07/2022,,631.jpg
632,Hugh,Bill,hugh.bill5@outlook.com,zAraeAsYu,1977,No especificar,Frances,De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Baile, Viajar, Cocina",29/07/2021,,632.jpg
633,Tracy,Sherryl,tracy.sherryl8@yahoo.com,cZiElAkIm,2001,Masculino,Portugues,Más de 2 años,Sin graduado escolar,No,Emocional,No,Valle Alto del Lozoya,"Pintura, Deportes, Lectura",05/03/2022,,633.jpg
634,Nicholas,Betty,nicholas.betty7@hotmail.com,yNiQBlHNv,1995,Masculino,"Arabe, Ucraniano",De 6 meses a 1 año,FP (Formacion Profesional),No,Emocional,Si,Valle Alto del Lozoya,"Baile, Cocina, Juegos",11/11/2022,,634.jpg
635,Judith,John,judith.john5@hotmail.com,rDoKnrMvO,1973,No especificar,"Portugues, Italiano",De 6 meses a 1 año,Sin graduado escolar,No,Emocional,No,Sierra del Rincon,"Musica, Pintura, Viajar",20/09/2021,,635.jpg
636,Annie,Hazel,annie.hazel3@outlook.com,Kbvaxucty,1986,Masculino,Aleman,Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion laboral,No,Valle Alto del Lozoya,"Cine, Baile, Cocina",17/07/2022,,636.jpg
637,Will,Nancy,will.nancy6@aol.com,bvzZrqgLS,1987,Masculino,"Frances, Portugues",De 6 meses a 1 año,Doctorado,Si,Orientacion sobre tramites,Si,Valle Alto del Lozoya,"Deportes, Juegos, Cocina",17/03/2022,,637.jpg
638,Joseph,Kenneth,joseph.kenneth4@aol.com,UcDjAvfiI,1995,Femenino,"Rumano, Chino",Más de 2 años,FP (Formacion Profesional),Si,Emocional,Si,Sierra del Rincon,"Baile, Naturaleza, Viajar",22/03/2021,,638.jpg
639,Ok,Joshua,ok.joshua8@gmail.com,OWNxHCYrh,2000,No especificar,"Frances, Ingles",Más de 2 años,Sin graduado escolar,No especificar,Emocional,No,Valle Bajo del Lozoya,"Baile, Juegos, Viajar",19/02/2021,,639.jpg
640,Verna,Mary,verna.mary8@gmail.com,lDtCABbyF,1969,Masculino,"Ucraniano, Arabe",De 6 meses a 1 año,Sin graduado escolar,No,Orientacion laboral,Si,Sierra del Rincon,"Naturaleza, Viajar, Cine",12/09/2022,,640.jpg
641,Jacob,David,jacob.david6@hotmail.com,XsKXPxOQR,1980,No especificar,"Aleman, Rumano",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas legales,No,Sierra del Rincon,"Naturaleza, Deportes, Musica",16/02/2022,,641.jpg
642,Rebecca,Steve,rebecca.steve3@gmail.com,rAoUwVwCU,1990,Masculino,Español,Menos de 6 meses,Con graduado escolar,No especificar,Emocional,Si,Sierra de la Cabrera,"Cocina, Fotografia, Lectura",02/11/2022,,642.jpg
643,Gary,James,gary.james9@outlook.com,wMWERcIyK,1972,No especificar,"Arabe, Ucraniano",De 6 meses a 1 año,Doctorado,Si,Orientacion laboral,Si,Sierra de la Cabrera,"Viajar, Cine, Naturaleza",17/05/2022,,643.jpg
644,Richard,Anita,richard.anita7@gmail.com,JvdGLdPTg,1972,Femenino,"Portugues, Rumano",De 1 año a 2 años,Sin graduado escolar,No,Orientacion sobre temas legales,Si,Valle del Jarama,"Cine, Baile, Naturaleza",22/06/2021,,644.jpg
645,Brian,Daniel,brian.daniel7@yahoo.com,pVFcMFvud,1980,No especificar,Ingles,De 1 año a 2 años,Grado universitario,No especificar,Orientacion sobre tramites,No,Valle Alto del Lozoya,"Fotografia, Pintura, Baile",21/02/2021,,645.jpg
646,Nancy,Alexis,nancy.alexis7@mail.kz,ZSydEjtfq,1988,No especificar,Ingles,De 1 año a 2 años,Master,No,Orientacion laboral,Si,Sierra del Rincon,"Musica, Lectura, Juegos",06/07/2021,,646.jpg
647,Virginia,Patricia,virginia.patricia3@yahoo.com,IzyQoDfQE,1986,No especificar,"Ingles, Chino",Más de 2 años,Sin graduado escolar,Si,Emocional,No,Valle del Jarama,"Fotografia, Viajar, Juegos",17/01/2021,,647.jpg
648,Barbara,Arthur,barbara.arthur5@outlook.com,AIRTcaZwJ,1983,Femenino,"Rumano, Chino",De 1 año a 2 años,Master,No,Orientacion sobre tramites,No,Valle del Jarama,"Deportes, Baile, Juegos",28/11/2022,,648.jpg
649,Susan,Debra,susan.debra4@gmail.com,NdWgEBYTU,1972,Femenino,"Portugues, Ingles",De 1 año a 2 años,FP (Formacion Profesional),Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Baile, Musica, Cine",08/12/2022,,649.jpg
650,Donna,Shelia,donna.shelia8@mail.com,NGeWhAPwh,1984,No especificar,"Italiano, Ingles",Menos de 6 meses,Con graduado escolar,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Deportes, Cine, Pintura",08/05/2021,,650.jpg
651,Donald,Mary,donald.mary4@aol.com,FHqIAmDfl,2003,Masculino,Ucraniano,De 1 año a 2 años,Grado universitario,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Lectura, Fotografia",19/05/2021,,651.jpg
652,Jacob,Donald,jacob.donald3@yahoo.com,ejurMuyie,1966,Masculino,Ucraniano,De 1 año a 2 años,FP (Formacion Profesional),Si,Orientacion laboral,No,Sierra del Rincon,"Naturaleza, Musica, Viajar",06/04/2021,,652.jpg
653,Kristen,Karen,kristen.karen6@aol.com,oVRxqptMz,1981,No especificar,"Arabe, Ingles",Menos de 6 meses,Doctorado,No especificar,Emocional,No,Valle Alto del Lozoya,"Naturaleza, Cine, Baile",23/02/2022,,653.jpg
654,Krystal,Daniel,krystal.daniel7@hotmail.com,cCTeuiiCG,1964,No especificar,"Arabe, Ucraniano",De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Sierra del Rincon,"Juegos, Cine, Cocina",24/12/2021,,654.jpg
655,Monique,Earl,monique.earl2@aol.com,NngRvjDyh,1990,Femenino,Chino,De 6 meses a 1 año,Doctorado,No especificar,Orientacion laboral,Si,Valle Alto del Lozoya,"Baile, Musica, Naturaleza",26/09/2022,,655.jpg
656,Dorothy,Karen,dorothy.karen7@outlook.com,TAkucyzNe,1991,Masculino,Español,De 1 año a 2 años,FP (Formacion Profesional),No especificar,Orientacion sobre temas legales,No,Sierra del Rincon,"Lectura, Cocina, Fotografia",20/03/2022,,656.jpg
657,Etta,Jamel,etta.jamel1@aol.com,EImocgeUS,1979,Femenino,"Frances, Portugues",Menos de 6 meses,Master,No especificar,Orientacion laboral,No,Valle del Jarama,"Baile, Juegos, Deportes",19/12/2022,,657.jpg
658,Mark,Clifford,mark.clifford8@hotmail.com,rvsHVLlTn,1968,Masculino,Español,De 1 año a 2 años,Con graduado escolar,No,Orientacion laboral,Si,Valle del Jarama,"Musica, Fotografia, Lectura",09/08/2022,,658.jpg
659,Florence,Jessie,florence.jessie5@hotmail.com,dcGIhUybm,1978,No especificar,"Rumano, Portugues",De 1 año a 2 años,Doctorado,No,Orientacion laboral,No,Sierra del Rincon,"Baile, Naturaleza, Viajar",24/02/2021,,659.jpg
660,Kenneth,Casey,kenneth.casey6@mail.kz,SOHISOzhT,1994,Masculino,"Ingles, Ucraniano",De 6 meses a 1 año,Grado universitario,Si,Orientacion laboral,Si,Sierra del Rincon,"Cine, Viajar, Deportes",13/03/2021,,660.jpg
661,Shane,Christa,shane.christa1@gmail.com,iUdKSODcd,1986,Masculino,"Español, Arabe",De 6 meses a 1 año,Sin graduado escolar,Si,Orientacion sobre tramites,No,Valle del Jarama,"Fotografia, Deportes, Baile",02/09/2021,,661.jpg
662,Beth,Frieda,beth.frieda2@mail.kz,APlOvgcYf,1970,Masculino,Chino,De 6 meses a 1 año,FP (Formacion Profesional),No especificar,Orientacion sobre temas legales,No,Valle del Jarama,"Juegos, Musica, Cine",22/04/2021,,662.jpg
663,Scott,Stephen,scott.stephen8@aol.com,SOSkzAUcN,1990,Femenino,Frances,De 6 meses a 1 año,Sin graduado escolar,No especificar,Orientacion laboral,Si,Valle Alto del Lozoya,"Naturaleza, Viajar, Musica",16/02/2021,,663.jpg
664,Sarah,Caroline,sarah.caroline2@aol.com,PERUrMSAL,1983,No especificar,"Ingles, Italiano",Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Deportes, Fotografia, Lectura",12/08/2021,,664.jpg
665,Pearl,Michael,pearl.michael9@gmail.com,gfLvXjKDd,1983,No especificar,Español,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion sobre temas legales,Si,Valle del Jarama,"Deportes, Juegos, Pintura",10/02/2021,,665.jpg
666,Sheldon,Diane,sheldon.diane8@mail.kz,nRhEQjmps,1971,No especificar,"Italiano, Aleman",Menos de 6 meses,Con graduado escolar,Si,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Naturaleza, Deportes",22/04/2022,,666.jpg
667,Ronald,William,ronald.william1@hotmail.com,HiahzlApe,1976,Femenino,Arabe,Menos de 6 meses,FP (Formacion Profesional),No especificar,Emocional,Si,Valle Alto del Lozoya,"Viajar, Baile, Musica",03/12/2021,,667.jpg
668,Roger,Melinda,roger.melinda4@hotmail.com,kyNreGJPp,1972,Femenino,"Español, Arabe",De 6 meses a 1 año,Doctorado,No,Orientacion sobre temas legales,Si,Valle Alto del Lozoya,"Cocina, Baile, Lectura",05/12/2021,,668.jpg
669,Edward,Fletcher,edward.fletcher2@gmail.com,JorUYyLar,1985,Masculino,"Chino, Español",De 6 meses a 1 año,Master,No,Orientacion sobre tramites,Si,Valle del Jarama,"Fotografia, Viajar, Juegos",06/07/2022,,669.jpg
670,Everett,Sonia,everett.sonia4@mail.com,BgRrGScPt,1981,Femenino,Ucraniano,De 6 meses a 1 año,Doctorado,No especificar,Emocional,No,Valle Medio del Lozoya,"Cine, Musica, Viajar",27/12/2021,,670.jpg
671,Cedric,Earlene,cedric.earlene5@gmail.com,XkECPAsXU,1965,Masculino,"Italiano, Arabe",Más de 2 años,Grado universitario,No especificar,Orientacion sobre temas legales,No,Sierra del Rincon,"Cine, Lectura, Cocina",27/01/2021,,671.jpg
672,Janelle,Ester,janelle.ester9@hotmail.com,jaGifFwnp,1995,Masculino,"Arabe, Portugues",De 6 meses a 1 año,Con graduado escolar,No especificar,Emocional,No,Valle Medio del Lozoya,"Fotografia, Cocina, Lectura",12/04/2021,,672.jpg
673,Carmella,John,carmella.john3@hotmail.com,VMaKqgcnA,1976,Femenino,"Ingles, Español",Más de 2 años,Doctorado,No especificar,Orientacion sobre tramites,No,Sierra de la Cabrera,"Viajar, Baile, Musica",05/08/2021,,673.jpg
674,Miriam,Kimberly,miriam.kimberly9@outlook.com,zXqzPejii,1978,No especificar,"Chino, Portugues",Menos de 6 meses,Master,No,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Musica, Juegos, Viajar",15/01/2022,,674.jpg
675,Salvador,Richard,salvador.richard1@yahoo.com,oVpgQDeJz,1965,Masculino,Chino,De 6 meses a 1 año,Con graduado escolar,No,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Naturaleza, Cine, Fotografia",11/08/2022,,675.jpg
676,Kathryn,Jerry,kathryn.jerry8@mail.com,reOAvxZed,1980,Masculino,Rumano,Más de 2 años,Sin graduado escolar,No especificar,Emocional,No,Valle Alto del Lozoya,"Fotografia, Cine, Cocina",14/08/2022,,676.jpg
677,Mickey,Theodore,mickey.theodore4@mail.com,hrzqEQGxA,1989,Femenino,Italiano,Menos de 6 meses,Con graduado escolar,No,Orientacion sobre tramites,Si,Sierra del Rincon,"Viajar, Pintura, Deportes",17/06/2021,,677.jpg
678,Leonore,Adrian,leonore.adrian6@hotmail.com,eRUqfmqyI,1967,No especificar,Ucraniano,De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Valle del Jarama,"Baile, Juegos, Lectura",27/04/2022,,678.jpg
679,Robert,Brenda,robert.brenda2@mail.com,kMuITgXAj,1981,Femenino,"Ucraniano, Italiano",De 6 meses a 1 año,Doctorado,No,Orientacion sobre temas legales,No,Sierra del Rincon,"Deportes, Musica, Fotografia",16/08/2022,,679.jpg
680,Michael,Hannah,michael.hannah3@aol.com,VRxYdxXsx,1981,No especificar,"Arabe, Ucraniano",De 1 año a 2 años,Con graduado escolar,No,Orientacion sobre temas legales,Si,Valle Bajo del Lozoya,"Juegos, Cine, Lectura",07/09/2022,,680.jpg
681,Claude,Kathryn,claude.kathryn1@outlook.com,HZeEHLkyl,1969,Masculino,Rumano,Menos de 6 meses,Con graduado escolar,No especificar,Orientacion sobre temas legales,Si,Valle Medio del Lozoya,"Deportes, Musica, Baile",19/03/2022,,681.jpg
682,Manuel,Kristin,manuel.kristin4@yahoo.com,ozHQepkFf,1993,Masculino,"Español, Aleman",De 6 meses a 1 año,Sin graduado escolar,No,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Musica, Baile, Naturaleza",27/05/2022,,682.jpg
683,Cynthia,Elaine,cynthia.elaine5@gmail.com,jxudAbrbr,1973,Masculino,"Aleman, Frances",De 6 meses a 1 año,Master,Si,Orientacion laboral,Si,Sierra del Rincon,"Viajar, Juegos, Deportes",17/09/2022,,683.jpg
684,Mary,Jason,mary.jason4@gmail.com,QyoAeStIK,1972,Masculino,"Aleman, Frances",De 1 año a 2 años,Grado universitario,Si,Emocional,No,Sierra del Rincon,"Deportes, Lectura, Fotografia",09/01/2022,,684.jpg
685,August,Chris,august.chris6@gmail.com,SQvHDmHlE,2001,No especificar,Rumano,Más de 2 años,Con graduado escolar,Si,Orientacion sobre temas legales,Si,Valle Bajo del Lozoya,"Cine, Lectura, Baile",17/10/2021,,685.jpg
686,Larry,Beatrice,larry.beatrice3@mail.com,WSdnZvvkR,1988,Masculino,"Rumano, Frances",Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Juegos, Baile, Deportes",01/04/2021,,686.jpg
687,David,Glen,david.glen1@gmail.com,FLMPHStvv,2002,Femenino,"Español, Arabe",Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Deportes, Lectura, Fotografia",22/11/2022,,687.jpg
688,Hattie,Sallie,hattie.sallie3@yahoo.com,kTIUAlefv,2002,Femenino,Rumano,Más de 2 años,FP (Formacion Profesional),Si,Orientacion sobre tramites,No,Sierra del Rincon,"Deportes, Fotografia, Pintura",08/09/2022,,688.jpg
689,Kathleen,Kelly,kathleen.kelly9@hotmail.com,TndTbSRlt,1977,Femenino,"Ingles, Portugues",Menos de 6 meses,Doctorado,No,Emocional,Si,Sierra de la Cabrera,"Cocina, Musica, Cine",28/05/2021,,689.jpg
690,Lawrence,Mozelle,lawrence.mozelle7@outlook.com,zQaweMdpq,1971,No especificar,Chino,De 1 año a 2 años,FP (Formacion Profesional),No especificar,Emocional,No,Valle Bajo del Lozoya,"Pintura, Cocina, Musica",18/11/2021,,690.jpg
691,Henry,Gerald,henry.gerald5@mail.kz,JtHBCIYDf,1980,Femenino,"Arabe, Español",De 6 meses a 1 año,Sin graduado escolar,No,Orientacion sobre tramites,No,Valle Alto del Lozoya,"Musica, Naturaleza, Viajar",25/09/2021,,691.jpg
692,James,Laurie,james.laurie7@mail.com,iyrFScHsf,2001,Femenino,Ucraniano,Menos de 6 meses,Con graduado escolar,No especificar,Orientacion sobre temas legales,Si,Sierra del Rincon,"Pintura, Baile, Cine",25/09/2021,,692.jpg
693,Amy,Alice,amy.alice8@gmail.com,vYREXtEnZ,1968,Femenino,"Rumano, Frances",Más de 2 años,Sin graduado escolar,No,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Naturaleza, Cocina, Cine",04/03/2022,,693.jpg
694,Jared,Tabitha,jared.tabitha8@gmail.com,TijKZaoWS,1969,No especificar,"Portugues, Frances",Más de 2 años,Master,No especificar,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Pintura, Juegos, Musica",26/07/2021,,694.jpg
695,Benjamin,Mary,benjamin.mary8@outlook.com,PUfDjJQKj,1973,Masculino,Ingles,Menos de 6 meses,Grado universitario,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Lectura, Naturaleza, Deportes",22/11/2021,,695.jpg
696,Bette,Gary,bette.gary4@gmail.com,MoMwLUkHh,2001,Masculino,Español,De 1 año a 2 años,Sin graduado escolar,Si,Orientacion laboral,No,Valle del Jarama,"Musica, Cocina, Cine",20/07/2022,,696.jpg
697,Margaret,Michael,margaret.michael5@hotmail.com,jTxSGyGkM,2002,Masculino,"Italiano, Rumano",Menos de 6 meses,Con graduado escolar,No especificar,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Baile, Cine, Cocina",18/09/2021,,697.jpg
698,Marion,Christy,marion.christy1@outlook.com,JTknwPjBA,1965,Masculino,"Rumano, Ingles",Menos de 6 meses,Doctorado,No especificar,Orientacion sobre temas legales,No,Valle Medio del Lozoya,"Juegos, Naturaleza, Viajar",15/06/2021,,698.jpg
699,Marlene,Robert,marlene.robert3@gmail.com,aqBOzPcvH,1966,No especificar,"Frances, Arabe",De 1 año a 2 años,Sin graduado escolar,No,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Baile, Juegos, Lectura",01/01/2022,,699.jpg
700,Kate,Bonnie,kate.bonnie4@outlook.com,JgHAckPkD,1973,No especificar,"Aleman, Frances",De 6 meses a 1 año,Sin graduado escolar,Si,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Viajar, Pintura, Musica",27/04/2021,,700.jpg
701,Kevin,Annie,kevin.annie8@mail.com,hwmtMcerv,1973,Femenino,"Chino, Frances",Más de 2 años,Grado universitario,No especificar,Orientacion laboral,Si,Valle del Jarama,"Musica, Pintura, Cocina",18/01/2022,,701.jpg
702,Lawrence,Jennifer,lawrence.jennifer1@gmail.com,QszcafGxK,1998,Femenino,"Italiano, Portugues",Menos de 6 meses,Grado universitario,No especificar,Orientacion laboral,No,Sierra del Rincon,"Lectura, Pintura, Juegos",08/07/2021,,702.jpg
703,Pamela,Maria,pamela.maria3@aol.com,LYOmjziln,1987,Masculino,"Frances, Portugues",De 6 meses a 1 año,Con graduado escolar,No,Emocional,No,Sierra del Rincon,"Naturaleza, Fotografia, Deportes",06/12/2021,,703.jpg
704,Charles,Stephen,charles.stephen3@hotmail.com,VjBESCHog,2000,Masculino,"Rumano, Aleman",Menos de 6 meses,Grado universitario,No especificar,Orientacion sobre tramites,Si,Sierra del Rincon,"Musica, Baile, Deportes",15/09/2022,,704.jpg
705,Don,Concetta,don.concetta7@hotmail.com,iPHmmQpie,1992,Femenino,Aleman,De 1 año a 2 años,Doctorado,No,Orientacion sobre tramites,Si,Sierra del Rincon,"Pintura, Juegos, Viajar",28/07/2021,,705.jpg
706,Joanne,Evelyn,joanne.evelyn6@aol.com,VsTexpHqc,1970,No especificar,"Español, Frances",De 6 meses a 1 año,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Viajar, Cine, Juegos",30/01/2022,,706.jpg
707,Nancy,Rita,nancy.rita7@aol.com,KxlozeZPa,1991,No especificar,Rumano,Más de 2 años,Grado universitario,No especificar,Emocional,No,Valle del Jarama,"Musica, Baile, Pintura",31/07/2021,,707.jpg
708,Jenna,Maude,jenna.maude2@hotmail.com,deVwVHBbJ,1976,Femenino,Rumano,Más de 2 años,Sin graduado escolar,No especificar,Orientacion sobre temas legales,No,Valle Alto del Lozoya,"Fotografia, Baile, Cocina",12/11/2022,,708.jpg
709,Deborah,Randy,deborah.randy5@aol.com,PjUbSKhLN,1982,Masculino,"Aleman, Español",De 6 meses a 1 año,Master,No especificar,Orientacion laboral,Si,Sierra del Rincon,"Musica, Baile, Cine",30/12/2022,,709.jpg
710,Tessa,Laura,tessa.laura4@mail.com,bgLDziEZu,1967,No especificar,"Portugues, Español",Menos de 6 meses,Grado universitario,No especificar,Orientacion laboral,Si,Sierra del Rincon,"Viajar, Juegos, Naturaleza",14/09/2021,,710.jpg
711,Joseph,Louis,joseph.louis1@outlook.com,JTAhijnMG,1998,Masculino,"Italiano, Frances",Menos de 6 meses,FP (Formacion Profesional),Si,Orientacion sobre tramites,No,Valle Alto del Lozoya,"Naturaleza, Pintura, Cine",21/05/2022,,711.jpg
712,Charles,Leslie,charles.leslie3@mail.com,WOHOPJVxr,1974,No especificar,Ucraniano,Más de 2 años,Grado universitario,No especificar,Orientacion laboral,Si,Valle Bajo del Lozoya,"Cocina, Deportes, Naturaleza",11/10/2022,,712.jpg
713,Michel,Jennifer,michel.jennifer2@hotmail.com,adsFuLRlg,1989,Masculino,Frances,Menos de 6 meses,Master,Si,Orientacion laboral,No,Sierra de la Cabrera,"Naturaleza, Pintura, Baile",12/08/2022,,713.jpg
714,Barbara,Leeann,barbara.leeann7@mail.kz,emnAZkwvE,1998,No especificar,"Chino, Español",De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Valle Alto del Lozoya,"Baile, Cine, Viajar",11/09/2022,,714.jpg
715,William,Harold,william.harold7@mail.com,CNfCmGPJx,1976,No especificar,Ucraniano,De 6 meses a 1 año,Sin graduado escolar,No,Orientacion laboral,Si,Valle del Jarama,"Juegos, Naturaleza, Viajar",17/10/2021,,715.jpg
716,Jeanne,Hannah,jeanne.hannah6@aol.com,QjiBnADox,2003,No especificar,"Portugues, Aleman",Menos de 6 meses,FP (Formacion Profesional),No,Emocional,Si,Valle del Jarama,"Musica, Deportes, Viajar",18/10/2021,,716.jpg
717,Awilda,Martha,awilda.martha5@yahoo.com,PRmFJAYbm,2000,Femenino,Aleman,De 6 meses a 1 año,Master,Si,Orientacion sobre tramites,No,Valle Alto del Lozoya,"Naturaleza, Baile, Viajar",30/09/2021,,717.jpg
718,Donna,Gail,donna.gail8@mail.com,nJycmFHjj,2003,Masculino,"Frances, Español",Menos de 6 meses,Con graduado escolar,No,Orientacion sobre tramites,No,Sierra de la Cabrera,"Cocina, Naturaleza, Fotografia",12/05/2022,,718.jpg
719,Allen,Terry,allen.terry9@mail.com,hWXJjyPeN,2000,Femenino,"Español, Ingles",De 1 año a 2 años,Master,No,Emocional,Si,Valle del Jarama,"Fotografia, Pintura, Baile",27/07/2021,,719.jpg
720,Thomas,Courtney,thomas.courtney6@mail.kz,bPVLYuTlI,1976,No especificar,Español,Más de 2 años,Master,No,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Deportes, Baile, Lectura",10/12/2022,,720.jpg
721,Denise,Maggie,denise.maggie5@mail.com,WGzRBhruf,1975,Masculino,Español,Menos de 6 meses,Grado universitario,No especificar,Emocional,Si,Sierra de la Cabrera,"Lectura, Cine, Viajar",23/01/2021,,721.jpg
722,John,Jason,john.jason8@mail.kz,jTLLNQAeL,1980,Femenino,Italiano,Menos de 6 meses,Doctorado,No,Orientacion laboral,No,Sierra del Rincon,"Viajar, Cocina, Lectura",29/01/2021,,722.jpg
723,Rogelio,Michael,rogelio.michael8@mail.com,JITiUGfOB,1994,No especificar,Ingles,De 1 año a 2 años,Master,No especificar,Orientacion sobre tramites,No,Sierra del Rincon,"Cine, Viajar, Pintura",21/06/2022,,723.jpg
724,Andrew,William,andrew.william4@mail.kz,FNhwznrGq,1976,Masculino,Arabe,Menos de 6 meses,Doctorado,No,Orientacion laboral,Si,Sierra del Rincon,"Cine, Pintura, Viajar",31/08/2022,,724.jpg
